,Id,y
145,10145,-476.66268136505585
146,10146,361.1940451337731
147,10147,-150.18526861192294
148,10148,299.9467190243261
149,10149,-191.72143219270617
150,10150,151.9499951161199
151,10151,-64.67275781576622
152,10152,351.2448616306332
153,10153,-370.6364457562724
154,10154,349.22498178611096
155,10155,273.5246096168019
156,10156,783.1971843196884
157,10157,-124.23788973573836
158,10158,-155.22004432990826
159,10159,-506.955649386412
160,10160,201.6932123856169
161,10161,-415.17405715963775
162,10162,-348.1651051695658
163,10163,-201.95224108681123
164,10164,-658.950447053337
165,10165,179.34640168171515
166,10166,124.0692581616878
167,10167,-209.15025355201692
168,10168,213.70513477400596
169,10169,-82.11721023809054
170,10170,-97.11026989727247
171,10171,124.26800574647945
172,10172,50.289915657144775
173,10173,538.7439592813378
174,10174,630.0175345543369
175,10175,217.25927782654463
176,10176,-491.733741326709
177,10177,-131.14175113883462
178,10178,362.3930224172949
179,10179,-14.363038055407827
180,10180,-30.261757361676615
181,10181,-107.3235807672987
182,10182,-334.0625929296721
183,10183,299.5063996464327
184,10184,-103.47221484505496
185,10185,179.82049946719437
186,10186,122.20070887900766
187,10187,86.58037161690825
188,10188,386.4825605669926
189,10189,-613.3611745045839
190,10190,-269.8163873834617
191,10191,260.73145126228655
192,10192,-44.62016128042856
193,10193,-159.15717576416662
194,10194,-145.24559879357486
195,10195,447.2282148759997
196,10196,476.35698596959435
197,10197,121.79421345327245
198,10198,-1.5356790561067577
199,10199,410.744096538779
200,10200,90.8280997996462
201,10201,150.07336956845037
202,10202,24.033652961547972
203,10203,273.886634053629
204,10204,-154.52926038025203
205,10205,42.58890150706554
206,10206,617.3417063168573
207,10207,38.939360761427935
208,10208,-91.4361011949033
209,10209,225.35327477391075
210,10210,151.05827577085637
211,10211,-86.91664773646079
212,10212,-101.71788958007244
213,10213,161.93776502605485
214,10214,357.8704141035446
215,10215,32.145978186554316
216,10216,-379.1453992002923
217,10217,-165.94213222367148
218,10218,257.4539216945411
219,10219,-124.83850779184182
220,10220,47.0845147229911
221,10221,-67.05065138980328
222,10222,287.1733441341641
223,10223,836.2674277701627
224,10224,-78.73329260205509
225,10225,-293.00922915219587
226,10226,284.91632646225594
227,10227,377.9514320082294
228,10228,-473.94261958972197
229,10229,-538.8094549766033
230,10230,-372.9047504031888
231,10231,-83.37700889968687
232,10232,157.46205951911244
233,10233,167.50291456151217
234,10234,-105.69040574319561
235,10235,561.1616879176289
236,10236,-149.35531895746897
237,10237,196.9668051235231
238,10238,-33.81991172758066
239,10239,5.199419882336625
240,10240,-121.7084229606325
241,10241,53.47357981737751
242,10242,531.2918938411235
243,10243,-157.60262258937718
244,10244,-183.7719623926136
245,10245,643.8322464256645
246,10246,17.78030601012911
247,10247,-92.07939719460177
248,10248,485.4931646050763
249,10249,-221.2365786079396
250,10250,490.6065050484624
251,10251,-43.67715915424871
252,10252,139.93322987117622
253,10253,207.5044744276112
254,10254,17.092647024359763
255,10255,-396.47203316053026
256,10256,-168.30166761529364
257,10257,-75.59324100124515
258,10258,-292.073507800769
259,10259,-59.37366534663148
260,10260,247.36904706438474
261,10261,206.8311275818549
262,10262,17.462464464079602
263,10263,-181.81148500656914
264,10264,300.1761509454851
265,10265,-567.6387247955889
266,10266,311.5932728526359
267,10267,-9.929511835494054
268,10268,161.40782304547824
269,10269,272.38559922972354
270,10270,55.12245741942546
271,10271,-15.278267412197653
272,10272,286.4023019429017
273,10273,387.8886119434733
274,10274,-148.57888863638524
275,10275,171.9523524483965
276,10276,-411.57059222267884
277,10277,213.80253827075217
278,10278,133.93002437371737
279,10279,-99.01717750124334
280,10280,-162.4172422455814
281,10281,-39.074190113478664
282,10282,-295.15845218323875
283,10283,141.3248135435965
284,10284,163.05983005334429
285,10285,-55.45540146241669
286,10286,-145.7406760935224
287,10287,16.350462436353354
288,10288,-364.2985584828283
289,10289,558.6630187376726
290,10290,40.050661219006884
291,10291,67.63734504296966
292,10292,559.8400846554663
293,10293,469.8069471574174
294,10294,-149.49980105452943
295,10295,-328.8227866996957
296,10296,425.77131704667494
297,10297,85.50466241179356
298,10298,-166.91553705584883
299,10299,-662.29840703935
300,10300,50.280391653003534
301,10301,-11.355718332960066
302,10302,-451.81126444953304
303,10303,78.67283313413105
304,10304,-386.8187999173564
305,10305,-273.2273830523732
306,10306,352.0150454400228
307,10307,-263.84804091810264
308,10308,-214.73022299361048
309,10309,-84.88115489738551
310,10310,745.8832791254233
311,10311,-418.97510845227623
312,10312,739.1991251661941
313,10313,-469.0774263529471
314,10314,481.82984486567085
315,10315,363.20797478743975
316,10316,-270.2530418207193
317,10317,-399.5921247161324
318,10318,234.45728030706613
319,10319,-38.73469357032718
320,10320,238.36874871850807
321,10321,28.69744199018362
322,10322,238.23095785965498
323,10323,-130.00744030000058
324,10324,-681.2945617788487
325,10325,61.58065295954398
326,10326,-444.92985067095896
327,10327,-14.713208392839192
328,10328,680.476782342858
329,10329,288.73260649376664
330,10330,839.9704901556722
331,10331,416.65747651918133
332,10332,167.35603728915873
333,10333,-86.77953786706631
334,10334,332.7699676004356
335,10335,-201.33443093425376
336,10336,-43.625082987841665
337,10337,-107.90237779609657
338,10338,-284.0357380251703
339,10339,232.60855717832774
340,10340,237.83315171540167
341,10341,74.39980567720329
342,10342,255.51770406364557
343,10343,-168.64961928561027
344,10344,68.56334601629042
345,10345,-365.44198172526006
346,10346,189.70649886094543
347,10347,-369.8332497667103
348,10348,-250.90024390237903
349,10349,76.31355019623193
350,10350,-344.94550923377574
351,10351,-187.42339326812728
352,10352,482.1697569825223
353,10353,125.75266972885986
354,10354,450.6919437521873
355,10355,216.17619018208168
356,10356,34.34193571930537
357,10357,57.5114559612161
358,10358,-211.41949894712604
359,10359,49.76249180949326
360,10360,76.1110402075837
361,10361,-29.196254490440175
362,10362,33.04895852873594
363,10363,364.56271216309995
364,10364,234.4828098731533
365,10365,-21.796554859092424
366,10366,-476.9378770478012
367,10367,43.56765899304606
368,10368,-310.9572136651708
369,10369,-46.94111622603785
370,10370,181.19558107133628
371,10371,-214.96242982007203
372,10372,-80.22706031522193
373,10373,841.2082291657408
374,10374,102.35678708587025
375,10375,37.297738046881165
376,10376,77.39818275960181
377,10377,435.79452149369183
378,10378,111.39479265155703
379,10379,-128.82922415387384
380,10380,573.0501210583957
381,10381,48.60246807791191
382,10382,-68.5541465921872
383,10383,56.68162450582963
384,10384,-360.3099319994398
385,10385,131.90192283450438
386,10386,-264.5258976334308
387,10387,-378.7932497249932
388,10388,-190.09929259976596
389,10389,862.9152130409636
390,10390,159.57649666231208
391,10391,514.0204635801458
392,10392,61.38766780340812
393,10393,720.8758958326591
394,10394,-450.9767310398025
395,10395,105.89444211999677
396,10396,-27.53260304400328
397,10397,-23.435561966771864
398,10398,331.2059982949479
399,10399,-156.02456394824014
400,10400,0.9477018385607614
401,10401,17.232405165319406
402,10402,143.23908417021346
403,10403,53.22645139074795
404,10404,41.013349269794816
405,10405,-129.3925514683474
406,10406,430.9165210459311
407,10407,-427.9096196573553
408,10408,49.114004852092535
409,10409,-221.64758038918887
410,10410,-313.7597121868498
411,10411,115.24452244706941
412,10412,96.10097204453534
413,10413,-399.91598494242197
414,10414,-8.41140792356407
415,10415,733.1841324374712
416,10416,-332.42676649165105
417,10417,83.6761204219447
418,10418,339.7927486554424
419,10419,-35.11570131451444
420,10420,38.204335433877816
421,10421,-606.1984890559299
422,10422,194.27285338946177
423,10423,155.0315511615821
424,10424,-111.25647787348161
425,10425,-63.33937163651687
426,10426,403.93581872896345
427,10427,690.919430335862
428,10428,75.78129943644994
429,10429,-340.3154065235756
430,10430,-195.76159542698088
431,10431,40.445138708754214
432,10432,-137.65418796029294
433,10433,-95.67479658954451
434,10434,290.84353787250404
435,10435,568.464681347278
436,10436,351.2186507540759
437,10437,194.71516658168386
438,10438,-312.1508420871949
439,10439,-518.310786872449
440,10440,-80.7515804806145
441,10441,-109.91053830578517
442,10442,491.41083647519633
443,10443,371.4851448604936
444,10444,343.85664466843616
445,10445,114.6078539736829
446,10446,-315.2044219098833
447,10447,83.10396509307012
448,10448,-82.59915101774226
449,10449,-182.2190272252775
450,10450,-294.9172924513043
451,10451,-294.2105553148695
452,10452,611.5470417356513
453,10453,-34.756134103591876
454,10454,-115.04157690057791
455,10455,263.27933790237785
456,10456,346.0565120928384
457,10457,194.61161526911127
458,10458,257.3561496384947
459,10459,-303.20809492711635
460,10460,-173.19591085705832
461,10461,-88.53983448578342
462,10462,137.60161200011422
463,10463,337.048649278067
464,10464,155.7252346036273
465,10465,-250.29079290524004
466,10466,148.06340015143462
467,10467,333.6821886093763
468,10468,-260.3363923834268
469,10469,340.307909227915
470,10470,224.68535571269547
471,10471,-607.279717061932
472,10472,-54.859592940918006
473,10473,-685.0910817258441
474,10474,268.2582707785936
475,10475,108.7974356338832
476,10476,-233.16761717272223
477,10477,115.8908815785035
478,10478,75.28875461498481
479,10479,312.58695394034237
480,10480,78.42590704679485
481,10481,-509.63079643958406
482,10482,142.15294578474692
483,10483,-567.6096744598856
484,10484,99.19784411012927
485,10485,181.76569364681052
486,10486,-27.407098394358712
487,10487,-646.8210508159773
488,10488,-261.63281625029873
489,10489,-398.87688919781533
490,10490,-259.41075205618324
491,10491,-252.05740356799112
492,10492,-25.647967227334092
493,10493,-479.35794942314095
494,10494,109.9106861902194
495,10495,161.94257969114088
496,10496,-436.80717423975625
497,10497,-66.01220442256921
498,10498,-73.6053826540711
499,10499,51.00273944619482
500,10500,7.609681032164844
501,10501,-38.39048673108455
502,10502,493.59597060692965
503,10503,-303.44908054448626
504,10504,285.3630587606864
505,10505,236.93082121946367
506,10506,-112.90288738209189
507,10507,-104.91639705404546
508,10508,70.11071172015262
509,10509,-334.4021807746186
510,10510,-526.1520613513328
511,10511,26.69512668154097
512,10512,16.62507687890796
513,10513,-282.62391868623996
514,10514,-156.76438922324945
515,10515,-368.70385240105566
516,10516,87.26698388397277
517,10517,9.621961449395656
518,10518,159.33855433394976
519,10519,737.8354361900717
520,10520,-63.52561489683795
521,10521,253.3923454040675
522,10522,-195.47926226047898
523,10523,-233.60406275700706
524,10524,672.0430027603311
525,10525,161.0264781163407
526,10526,-86.92388588378317
527,10527,767.4499376317865
528,10528,300.14345470154205
529,10529,-264.63326212053136
530,10530,506.8069224983679
531,10531,413.7325757860605
532,10532,-227.95565420458752
533,10533,270.7218219182453
534,10534,166.27214538843145
535,10535,467.83594699529806
536,10536,691.0141927413322
537,10537,-235.1955016257738
538,10538,-204.49475633783518
539,10539,235.5654990256704
540,10540,481.5082289895038
541,10541,-404.2863716261709
542,10542,499.63459887902377
543,10543,-280.4236242835583
544,10544,349.63535701277397
545,10545,56.27921855932567
546,10546,377.7838241995522
547,10547,58.23929412508201
548,10548,424.2998121746491
549,10549,85.80041244154727
550,10550,-252.9928885245907
551,10551,172.8678449550214
552,10552,-190.10660020571584
553,10553,306.9642865236695
554,10554,-179.1176649334252
555,10555,-155.77590494004858
556,10556,-208.7525705791092
557,10557,-257.4259780204172
558,10558,-187.8870804578442
559,10559,178.95968589803294
560,10560,769.2994246067672
561,10561,131.4540049564641
562,10562,-86.33605847725534
563,10563,-440.7896941287991
564,10564,522.2063378416944
565,10565,74.26044537058809
566,10566,-273.3451908082495
567,10567,23.88548320272257
568,10568,-140.8861901167374
569,10569,337.44189332546443
570,10570,63.42512024403298
571,10571,-78.12104360563893
572,10572,-209.4159615061077
573,10573,-354.3022169957899
574,10574,261.5495894072743
575,10575,252.7847530350228
576,10576,415.3327934963978
577,10577,-341.410621774963
578,10578,-101.54306561728916
579,10579,-82.98003734434707
580,10580,-146.1918594508317
581,10581,-400.9570095088503
582,10582,114.68810161530655
583,10583,-318.4094491728418
584,10584,-27.12865111315233
585,10585,253.39206355032294
586,10586,-15.161597235908857
587,10587,490.27631015669965
588,10588,67.1605541551605
589,10589,-583.6536301606627
590,10590,566.8292227808801
591,10591,-659.7840206113424
592,10592,-280.3445865766317
593,10593,-618.4849576034645
594,10594,-403.08152177208336
595,10595,52.58079586777727
596,10596,154.1372478179056
597,10597,-187.18724588645796
598,10598,45.06432286401879
599,10599,389.8698024589768
600,10600,497.494427700973
601,10601,-172.60466145697032
602,10602,-199.48804830691284
603,10603,146.33213540458806
604,10604,-745.9314211823649
605,10605,-230.93578234679643
606,10606,-157.7376882351051
607,10607,170.55585672160564
608,10608,58.52819579127427
609,10609,21.778235377083945
610,10610,-33.84543238859474
611,10611,527.0115321450195
612,10612,370.3597932478217
613,10613,-83.70884929336705
614,10614,-297.86678182751825
615,10615,379.63004164090455
616,10616,-194.49981867886424
617,10617,-59.08115423923945
618,10618,-59.05074145608441
619,10619,-265.795331040641
620,10620,-488.32421484496376
621,10621,-28.133316815095633
622,10622,-110.89724251664035
623,10623,642.519819874314
624,10624,-25.104958245574807
625,10625,368.27465472014785
626,10626,274.79921352704315
627,10627,416.5261293363841
628,10628,110.57324867984343
629,10629,561.3783520521669
630,10630,497.1437621157776
631,10631,-201.60987734450993
632,10632,-370.0522982615882
633,10633,731.0573724235968
634,10634,-380.1370791551685
635,10635,-200.60251550520974
636,10636,272.08601189375474
637,10637,269.8405899107627
638,10638,-243.5639950853449
639,10639,-80.64209434586854
640,10640,-467.97701289855394
641,10641,384.10330917171495
642,10642,-158.51464076438114
643,10643,-321.1429089790818
644,10644,-72.30709812158415
645,10645,244.89650104863148
646,10646,-111.76687989927703
647,10647,-71.30354161628634
648,10648,-97.14900534513954
649,10649,387.99285294446395
650,10650,134.07976082545468
651,10651,-372.7245397183453
652,10652,-153.89734891410546
653,10653,376.0557246783064
654,10654,-45.06699972728211
655,10655,29.111024201618548
656,10656,-164.38841371392448
657,10657,291.3802875570238
658,10658,-389.64290898924634
659,10659,-145.45381366072752
660,10660,276.5061419927234
661,10661,-134.09381091719058
662,10662,82.94811155481145
663,10663,143.77337061052785
664,10664,230.8537782304084
665,10665,649.8980469913489
666,10666,188.10011410399278
667,10667,170.77221614376347
668,10668,-533.8474844790476
669,10669,-516.1349688253714
670,10670,-356.786974672165
671,10671,480.9037432056482
672,10672,-54.53599296167684
673,10673,-272.6605720403795
674,10674,-89.16369341976623
675,10675,-97.40004082496222
676,10676,-264.2980377506256
677,10677,-558.8516759610401
678,10678,-18.223173989824403
679,10679,238.68337858798134
680,10680,-107.49682687897533
681,10681,-439.7371496922758
682,10682,-366.0873776204502
683,10683,540.4744022919008
684,10684,-335.91922953999085
685,10685,128.984813646624
686,10686,-360.4650592778852
687,10687,-211.0145865682009
688,10688,115.70383605399763
689,10689,-723.6333562247715
690,10690,380.89392210560976
691,10691,24.3009698057537
692,10692,-145.38761452740985
693,10693,-157.28295617853757
694,10694,134.10336003673106
695,10695,215.95710077116382
696,10696,-310.20616373438986
697,10697,18.018883693843264
698,10698,-287.16969472965684
699,10699,-244.82888943623996
700,10700,-126.15190632103045
701,10701,-276.8510336972004
702,10702,-63.902823195385125
703,10703,-268.290741984364
704,10704,80.99060618707725
705,10705,135.49197649147905
706,10706,265.8617173707379
707,10707,290.1533893185738
708,10708,72.85750706987629
709,10709,-88.64501838284376
710,10710,-562.5238017086135
711,10711,-257.96859166459336
712,10712,-88.32818773227726
713,10713,-608.9048913545768
714,10714,16.648129846868926
715,10715,-117.99664144508674
716,10716,244.48813585825167
717,10717,60.96132064652652
718,10718,640.8504726114282
719,10719,15.07359265866161
720,10720,135.00644430477314
721,10721,39.523374533232584
722,10722,86.44560574134374
723,10723,20.337654615454483
724,10724,217.44242023198
725,10725,-8.574845990248832
726,10726,172.3975873173998
727,10727,-326.00374877329193
728,10728,347.5813407240381
729,10729,128.9580390911475
730,10730,-379.7500886129545
731,10731,-134.70695705662678
732,10732,153.5688851434221
733,10733,-72.12278608897111
734,10734,183.3084883057272
735,10735,-456.53877619138086
736,10736,152.27530162599595
737,10737,-20.65828059907065
738,10738,245.62232835465755
739,10739,776.4009728233566
740,10740,-320.14345296022645
741,10741,-479.3197082847786
742,10742,-69.75434860290738
743,10743,-372.01045319605015
744,10744,397.28224738180717
745,10745,94.9729302515417
746,10746,-545.8700939849754
747,10747,92.71733084803253
748,10748,456.6232467986968
749,10749,140.33519629204056
750,10750,-542.6167845034431
751,10751,33.256178473056586
752,10752,237.54555311936707
753,10753,-260.5147806037744
754,10754,-227.74117804894516
755,10755,-18.374207944644702
756,10756,357.23207935779226
757,10757,234.1686632237947
758,10758,309.0494908647164
759,10759,109.41620907267952
760,10760,297.0462771953376
761,10761,431.28271868977276
762,10762,-285.90275415168463
763,10763,-461.12318506056477
764,10764,458.84116852029274
765,10765,-35.13247865793463
766,10766,-138.96677867278007
767,10767,435.8781113541393
768,10768,-327.551732481243
769,10769,-16.17584222560177
770,10770,32.68738315097059
771,10771,-143.11036093613296
772,10772,-82.9116379681936
773,10773,-26.395849579090424
774,10774,-295.90654248377024
775,10775,-300.94455130927787
776,10776,-157.03746176056205
777,10777,-444.10542517056876
778,10778,55.54295923374471
779,10779,136.09573343373802
780,10780,-59.93423441413751
781,10781,774.7869393558559
782,10782,-291.8214694025423
783,10783,449.6545133580538
784,10784,-231.20082491305234
785,10785,88.18058840405146
786,10786,511.6823816159461
787,10787,27.69891399185512
788,10788,69.71900343078629
789,10789,-684.0304286748212
790,10790,-181.16575418910583
791,10791,-592.2856835316285
792,10792,-326.37230449136916
793,10793,527.5739554313376
794,10794,-175.9822322889263
795,10795,555.3273243262526
796,10796,-40.06219256947679
797,10797,-242.90961184425683
798,10798,466.47500983221
799,10799,209.7265782177998
800,10800,112.47399028633885
801,10801,655.9597092112738
802,10802,-253.6728820136513
803,10803,-143.14006436902685
804,10804,261.90903344912493
805,10805,-51.43052462098879
806,10806,-646.5343714931213
807,10807,-114.11730645512867
808,10808,126.14931118008049
809,10809,204.5934628589962
810,10810,-300.39361365831394
811,10811,-415.686745889539
812,10812,6.449152884280637
813,10813,72.80107777482954
814,10814,160.6608720814528
815,10815,249.3116892918178
816,10816,-248.2853452465631
817,10817,7.830629922613427
818,10818,-466.38382701666023
819,10819,290.15144404460085
820,10820,-309.0332065633403
821,10821,528.6916611956276
822,10822,372.49384793225306
823,10823,-328.08626630968604
824,10824,-94.65873407725024
825,10825,55.56919414045804
826,10826,67.34382419031714
827,10827,-533.6683812491308
828,10828,-128.10863350344798
829,10829,-542.9948584464207
830,10830,54.63463967257934
831,10831,182.66043483267876
832,10832,-41.29948573089244
833,10833,652.812763391736
834,10834,-336.9657807378881
835,10835,99.96282019773761
836,10836,811.7900163367078
837,10837,-346.2521160652992
838,10838,103.69087960098433
839,10839,487.73608126333414
840,10840,120.89569101399115
841,10841,-324.3296740543676
842,10842,-136.41212971214577
843,10843,-41.924430030977334
844,10844,282.7029865802325
845,10845,345.62032897020435
846,10846,124.6979853475242
847,10847,-206.11335283373424
848,10848,155.93998583214128
849,10849,-443.7672299433845
850,10850,-273.34300340059815
851,10851,195.950330818546
852,10852,-30.69004085139952
853,10853,86.56778659815305
854,10854,-312.211361889497
855,10855,41.005246961457985
856,10856,307.67518019994725
857,10857,532.9059494214052
858,10858,260.1616805633808
859,10859,362.0055075337362
860,10860,101.32898120196657
861,10861,38.44129613989343
862,10862,20.267674753903577
863,10863,117.4402498807463
864,10864,573.6911827078567
865,10865,-507.59205851450145
866,10866,-211.76962671045706
867,10867,-78.3998974042818
868,10868,-319.57376765957406
869,10869,-267.4465644183342
870,10870,-780.8570319676242
871,10871,50.22998055644294
872,10872,-298.5490108171666
873,10873,23.392386523117693
874,10874,-76.29059741014912
875,10875,-257.59747046425355
876,10876,171.56436509796606
877,10877,-121.6007831624896
878,10878,-451.37377685543
879,10879,81.13533884268271
880,10880,-212.55249317142722
881,10881,-3.5349272290952447
882,10882,-408.25548100018625
883,10883,-158.65133194465778
884,10884,238.39834201613218
885,10885,-133.03572327369875
886,10886,-266.08408260606484
887,10887,247.74270438194762
888,10888,347.9665442832372
889,10889,-511.3152428108666
890,10890,21.815871215018745
891,10891,-163.84140964229067
892,10892,-472.5608363970493
893,10893,-365.0082671512372
894,10894,272.43713793224066
895,10895,92.37376374891576
896,10896,491.8081456846518
897,10897,-200.03605813581092
898,10898,144.31490824987398
899,10899,-554.3580524200006
900,10900,-449.35755789415987
901,10901,565.0154801799604
902,10902,446.3187580746209
903,10903,309.69738818741405
904,10904,282.9279414077527
905,10905,176.19762818996742
906,10906,-315.1418517603805
907,10907,612.3377931153
908,10908,274.252231247731
909,10909,-19.43617305856492
910,10910,404.62544777052517
911,10911,47.266481426985735
912,10912,101.89624080960584
913,10913,98.14809562777717
914,10914,-231.35258244372102
915,10915,136.3361231916433
916,10916,-150.31005926794813
917,10917,461.19954997878943
918,10918,145.6901588842715
919,10919,-405.82374187556024
920,10920,-405.55256587509814
921,10921,213.67394365056106
922,10922,-204.80364027314397
923,10923,-118.57063791050919
924,10924,675.2302648290727
925,10925,145.1619878685329
926,10926,489.68700201996194
927,10927,-173.7655745936923
928,10928,89.6916846528363
929,10929,239.01179154231033
930,10930,-68.18000068660297
931,10931,93.66677561513188
932,10932,-196.55301722008403
933,10933,-711.7534447200953
934,10934,-104.15023991148848
935,10935,55.73003950123042
936,10936,74.24035058478661
937,10937,625.7495908769062
938,10938,234.98688486875437
939,10939,221.59294793875665
940,10940,61.93159175679422
941,10941,239.73644833443734
942,10942,-21.338081818317164
943,10943,180.16473629709085
944,10944,14.918627995499037
945,10945,-374.86568834825187
946,10946,-397.5149288584039
947,10947,114.66690843216244
948,10948,-269.61622879894196
949,10949,0.13921221449004473
950,10950,-34.59484676069229
951,10951,72.73402122668006
952,10952,-188.80556313903787
953,10953,-365.5336719234541
954,10954,-67.59552255426533
955,10955,19.501170139179493
956,10956,212.7825901382354
957,10957,170.72284688263142
958,10958,48.756055882019325
959,10959,-239.4465227916471
960,10960,409.73820515517934
961,10961,399.86800565031
962,10962,18.693100459976677
963,10963,165.7669719598437
964,10964,-124.38945349671121
965,10965,54.99452321278794
966,10966,640.4320745648705
967,10967,7.578792735556534
968,10968,-265.04763041001104
969,10969,1.6927330910943403
970,10970,18.51713362126894
971,10971,-248.85163930169324
972,10972,106.86193154650849
973,10973,251.63914312090947
974,10974,133.83773953640645
975,10975,-358.2669613769324
976,10976,426.26144731764316
977,10977,71.97842246974051
978,10978,-322.08755962522184
979,10979,438.8402675015943
980,10980,-40.13211449134201
981,10981,283.80356865292606
982,10982,-487.90619533258825
983,10983,-86.93302825214909
984,10984,-470.85015109168995
985,10985,73.14648277315287
986,10986,-688.3900989407996
987,10987,392.47856756604074
988,10988,-328.6310374955383
989,10989,149.39160063469075
990,10990,321.793114760607
991,10991,584.3930870450633
992,10992,206.75729570024856
993,10993,36.5482259970082
994,10994,-37.77828521118778
995,10995,-551.0517094651391
996,10996,-107.8512038775709
997,10997,-176.8060279535324
998,10998,-356.8894911731826
999,10999,418.4145841124782
1000,11000,-26.133496016983457
1001,11001,-213.9095136280302
1002,11002,246.57978881987776
1003,11003,-32.01102494971313
1004,11004,-126.73258849582447
1005,11005,26.91449155762055
1006,11006,198.9219737629523
1007,11007,-18.843554414706226
1008,11008,-119.51484607642087
1009,11009,-389.9037605310744
1010,11010,-149.50928607147983
1011,11011,-308.96203021469404
1012,11012,-478.7771604137539
1013,11013,-616.7291412522806
1014,11014,-25.890829611384618
1015,11015,-133.17659031686296
1016,11016,-633.0587252293202
1017,11017,-32.263294745608064
1018,11018,28.79581958169389
1019,11019,-290.001323640661
1020,11020,-168.02496539200231
1021,11021,-173.84102001973832
1022,11022,107.2795541516651
1023,11023,278.3287852070005
1024,11024,164.73665181591343
1025,11025,596.7860199506166
1026,11026,737.780217717123
1027,11027,-57.0443987038866
1028,11028,-20.381913027884863
1029,11029,193.11140830024658
1030,11030,150.9524222036821
1031,11031,-340.8779258558671
1032,11032,207.55657024653743
1033,11033,-27.67472612589129
1034,11034,-146.95165736571352
1035,11035,-121.88066829612534
1036,11036,144.47950532989117
